Pipe ID,Pipe Name,Pipe Ownership,Row Number,Item,2010Q4,2011Q4,2012Q4,2013Q4,2014Q4,2015Q4,2016Q4,2017Q4,2018Q4,2019Q4,2020Q4,2021Q4,2022Q4,2023Q4,2024Q4
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,16191233,17131050,17567997,18774500,20877097,22933630,25071285,26874748,32077081,41057491,47462883,51373381
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,141776893,140823235,141601164,142272315,154631773,161778700,162034075,166173222,170401464,181680125,193314158,200565911
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),60,Rate of Return % (10.25% - 10.25),10.06,10.14,10.23,0,0,0,0,0,0,0,0,,,,
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,12.88,13.41,16.25,19.03,17.52,14.46,16.91,21.54,18.39,15.96,15.56,15.23
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,87.12,86.59,83.75,80.97,82.48,85.54,83.09,78.46,81.61,84.04,84.44,84.77
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,4.05,4.06,4.1,3.86,4.94,4.94,5.41,3.97,3.97,3.79,3.79,5
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,11,11,11,11,11,11,11,11,11,11,11,11
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,10.1,10.07,9.88,9.64,9.94,10.12,10.05,9.49,9.71,9.85,9.88,10.09
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),70,Return on Trended Original Cost Rate Base,13886839.89,14438418.81,14692660.93,0,0,0,0,0,0,0,0,,,,
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,739564.98,766706.47,943417.76,1045072.67,1338319.44,1155624.08,1482337.95,1421010.37,1244072,1098954,1140020,1527309
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,13586763.21,13413272.31,13045007.23,12671768.28,14029431.5,15222405,14809752.42,14341746.1,15297110,16795237,17955792,18702170
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,14326328.19,14179978.78,13988424.99,13716840.95,15367750.94,16378029.08,16292090.37,15762756.47,16541182,17894191,19095812,20229479
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),80,Income Tax Allowance,8531828,9345688,9715419,9472830,9377528,9147387,8924666,3571488,2213786,2064310,1999919,2175523,6579788,7075468,7396255
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,40.2,40.2,40.2,40.2,20.8,14.08,13.66,13.66,13.66,26.93,26.93,26.93
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),90,Total Cost of Service,45262211.89,47151544.81,47674215.93,48743889.19,50386314.78,50667001.99,51113297.95,44567879.94,46051223.08,48341867.37,48285514.47,48028497,52035932,55199644,57691468
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),100,Total Interstate Operating Revenues,45025492,52768556,56079783,59678702,62304905,68774326,68131606,70964613,67064527,76652517,64892219,45810716,45221131,51434253,57782416
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),110,Total Interstate Throughput in Barrels,166991333,181555485,169100087,185019205,184758683,202198091,200060335,211371166,197223247,188989241,160551905,121534891,125615581,125279964,127898436
252,Bengal Pipeline Company LLC,Colonial Pipeline Company (50.000%) | SHLX (50.000%),120,Total Interstate Throughput in Barrel-Miles,9868000867,10691643842,10144665850,10825408713,11094313817,11862989640,11233982633,11687186100,10417584211,11494169124,9937395853,6485244343,7394469198,7535761250,7370679344
253,Whiting Oil & Gas Corporation,WLL (100.000%),10,Operating and Maintenance Expenses,158812,523337,388733,189097,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),20,Depreciation Expense,213719,271068,270948,146518,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),30,AFUDC Depreciation,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),40,Amortization of Deferred Earnings,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),50,Rate Base,8059309,7833771,7554552,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),51,Rate Base - Original Cost,,,,7275452,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,7275452,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),60,Rate of Return % (10.25% - 10.25),11,11,11,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,100,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,11,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,11,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),70,Return on Trended Original Cost Rate Base,886523.99,861714.81,831000.72,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,800299.72,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,800299.72,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),80,Income Tax Allowance,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),90,Total Cost of Service,1259054.99,1656119.81,1490681.72,1135914.72,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),100,Total Interstate Operating Revenues,,,,0,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),110,Total Interstate Throughput in Barrels,3478162,3027939,2966464,1490962,,,,,,,,,,,
253,Whiting Oil & Gas Corporation,WLL (100.000%),120,Total Interstate Throughput in Barrel-Miles,45216106,39363207,38564032,19382506,,,,,,,,,,,
254,Spire NGL Inc.,SR (100.000%),10,Operating and Maintenance Expenses,429668,605287,573173,850615,811996,521152,814500,788140,624353,591711,1017360,,,,
254,Spire NGL Inc.,SR (100.000%),20,Depreciation Expense,204852,208390,210020,213144,213144,213144,212210,212078,212078,212472,212391,,,,
254,Spire NGL Inc.,SR (100.000%),30,AFUDC Depreciation,,,,0,0,0,0,0,0,0,0,,,,
254,Spire NGL Inc.,SR (100.000%),40,Amortization of Deferred Earnings,11609,15789,18306,19795,21112,21804,23854,25580,27000,28297,28432,,,,
254,Spire NGL Inc.,SR (100.000%),50,Rate Base,3111460,2997580,2794072,0,0,0,0,0,0,0,0,,,,
254,Spire NGL Inc.,SR (100.000%),51,Rate Base - Original Cost,,,,2228999,1955266,1656115,1346906,1073289,731726,414104,161171,,,,
254,Spire NGL Inc.,SR (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,,,
254,Spire NGL Inc.,SR (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,230383,224236,208701,208481,188425,152147,151590,120137,,,,
254,Spire NGL Inc.,SR (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,2459382,2179502,1864816,1555387,1261714,883873,565694,281308,,,,
254,Spire NGL Inc.,SR (100.000%),60,Rate of Return % (10.25% - 10.25),9.3,8.44,9.23,0,0,0,0,0,0,0,0,,,,
254,Spire NGL Inc.,SR (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,40.04,49.36,47.85,46.38,42.97,40.31,45.58,36.78,,,,
254,Spire NGL Inc.,SR (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,59.96,50.64,52.15,53.62,57.03,59.69,54.42,63.22,,,,
254,Spire NGL Inc.,SR (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,4.16,3.66,3.62,3.62,3.62,3.62,3.85,3.81,,,,
254,Spire NGL Inc.,SR (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,10.98,11.72,11.75,10.41,10.37,10.57,10.19,11.12,,,,
254,Spire NGL Inc.,SR (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,8.25,7.74,7.86,7.26,7.47,7.77,7.3,8.43,,,,
254,Spire NGL Inc.,SR (100.000%),70,Return on Trended Original Cost Rate Base,289365.78,252995.75,257892.85,0,0,0,0,0,0,0,0,,,,
254,Spire NGL Inc.,SR (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,40965.04,39374.36,32301.78,26114.26,19626.14,12897.67,9926.97,3942.02,,,,
254,Spire NGL Inc.,SR (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,161916.07,129353.62,114268.93,86819.24,74617.9,55765.61,31369.98,19776.13,,,,
254,Spire NGL Inc.,SR (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,202881.11,168727.98,146570.71,112933.51,94244.04,68663.28,41296.95,23718.15,,,,
254,Spire NGL Inc.,SR (100.000%),80,Income Tax Allowance,136874,121510,132186,137588,111103,100343,81602,73918,35190,23593,18774,,,,
254,Spire NGL Inc.,SR (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,43.09,42.46,42.45,42.45,42.45,30.22,29.32,29.32,,,,
254,Spire NGL Inc.,SR (100.000%),90,Total Cost of Service,1072368.78,1203971.75,1191577.85,1424023.11,1326082.98,1003013.71,1245099.51,1193960.04,967284.28,897369.95,1300675.15,,,,
254,Spire NGL Inc.,SR (100.000%),100,Total Interstate Operating Revenues,1463570,1488658,1537381,1505695,1469435,1483378,1567036,1495608,1564695,1588225,1461229,,,,
254,Spire NGL Inc.,SR (100.000%),110,Total Interstate Throughput in Barrels,3931382,4164912,4648232,4322335,3989591,4103778,4940360,4216900,4606814,5134989,3745734,,,,
254,Spire NGL Inc.,SR (100.000%),120,Total Interstate Throughput in Barrel-Miles,84255877,89456938,98221109,103920815,84880623,85867849,103103302,85939317,101299183,103334976,74279383,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),10,Operating and Maintenance Expenses,1026889,690710,656499,472375,509143,745489,327503,389116,1290189,193222,95532,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),20,Depreciation Expense,,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),30,AFUDC Depreciation,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,3892,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),40,Amortization of Deferred Earnings,19532,18966,18417,17884,17366,16863,16375,15900,15440,14993,14559,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),50,Rate Base,406918,395133,383690,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),51,Rate Base - Original Cost,,,,372579,361789,351311,341137,331258,321665,312349,303304,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,372579,361789,351311,341137,331258,321665,312349,303304,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),60,Rate of Return % (10.25% - 10.25),10.64,10.64,10.64,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,100,100,100,100,100,100,100,100,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),70,Return on Trended Original Cost Rate Base,43296.08,42042.15,40824.62,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,0,0,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,39642.41,38494.35,37379.49,36296.98,35245.85,34225.16,33233.93,32271.55,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,39642.41,38494.35,37379.49,36296.98,35245.85,34225.16,33233.93,32271.55,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),80,Income Tax Allowance,11655,11318,10990,10672,10363,10063,9771,9488,9213,8947,8687,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,0,38.9,0,0,0,0,0,0,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),90,Total Cost of Service,1105264.08,766928.15,730622.62,544465.41,579258.35,813686.49,393837.98,453641.85,1352959.16,254287.93,154941.55,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),100,Total Interstate Operating Revenues,151296,153168,135927,120361,124762,221293,344577,432210,354898,222981,169624,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),110,Total Interstate Throughput in Barrels,539882,510560,453090,401205,378351,737644,1148591,1432217,1172365,743269,549321,,,,
257,"FW GOM Pipeline, Inc.",FIELDWOOD ENERGY LLC (100.000%),120,Total Interstate Throughput in Barrel-Miles,18537468,17364013,15969122,13895981,13066875,22554678,36801685,47083548,38393166,25792674,18299345,,,,
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",10,Operating and Maintenance Expenses,50164753,61116456,59610938,84563713,152868880,99087390,62245733,67226561,63141290,61147379,63540984,72304724,75184257,71309574,76836345
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",20,Depreciation Expense,16638358,16648308,16698577,16725051,16787073,16825701,17014127,17497398,19724110,20898925,21415601,19473270,19419280,19410153,20092143
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",30,AFUDC Depreciation,240669,270589,298773,324999,350194,373444,401217,406935,451301,495898,531081,502331,520092,994550,1029085
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",40,Amortization of Deferred Earnings,1913937,2322674,2551047,2748152,2850814,2937097,3189886,3430450,3727259,4050422,4262915,4894390,6023933,3368424,3565093
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",50,Rate Base,586144249,569711714,557444493,0,0,0,0,0,0,0,0,,,,
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",51,Rate Base - Original Cost,,,,444101149,424742823,406233011,390914827,424182345,459551229,441380743,418062009,395574531,372469717,315659966,294708990
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,0,0,0,0
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,99152212,104684829,108078515,114412656,123711710,133867723,144600445,154400909,170115414,203801157,95312857,100242099
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,543253361,529427652,514311526,505327483,547894055,593418952,585981188,572462918,565689945,576270874,410972823,394951089
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",60,Rate of Return % (10.25% - 10.25),12,12,12,0,0,0,0,0,0,0,0,,,,
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,0,0,0,0,0,0,0,0,0,0,34.56,39.44
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,100,100,100,100,100,100,100,100,100,100,65.44,60.56
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,0,0,0,0,0,0,0,0,0,0,5.17,4.92
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,12,12,12,12,12,12,12,12,12,10.6,10.6,11.42
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,12,12,12,12,12,12,12,12,12,10.6,8.72,8.86
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",70,Return on Trended Original Cost Rate Base,70337309.88,68365405.68,66893339.16,0,0,0,0,0,0,0,0,,,,
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,0,0,0,0,0,0,0,0,0,0,7343065.13,7663820.51
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,65190403.32,63531318.24,61717383.12,60639297.96,65747286.6,71210274.24,70317742.56,68695550.16,67882793,61084712.64,28507705.23,27314627.74
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,65190403.32,63531318.24,61717383.12,60639297.96,65747286.6,71210274.24,70317742.56,68695550.16,67882793,61084712.64,35850770.36,34978448.25
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",80,Income Tax Allowance,51147933,50065503,49207308,48162801,47081893,45878832,45315662,49093636,30404338,30192284,29637585,29553124,27271074,12042962,11652557
258,"Minnesota Pipe Line Company, LLC","Flint Hills Resources Pine Bend, LLC (74.200%) | MPLX (17.000%) | Trof, Inc. (8.800%)",81,Composite Tax Rate % (37.50% - 37.50),,,,41.37,41.37,41.37,41.37,41.37,28.74,28.74,28.74,28.74,28.74,28.74,28.74
